Shops,Date,quantity
shop_11,2021-10-12,536.0
shop_12,2021-10-12,20.0
shop_13,2021-10-12,2186.0
shop_14,2021-10-12,225.0
shop_15,2021-10-12,1623.0
shop_16,2021-10-12,978.0
shop_17,2021-10-12,2029.0
shop_18,2021-10-12,83.0
shop_19,2021-10-12,136.0
shop_0,2021-10-11,111.0
shop_1,2021-10-11,2682.0
shop_3,2021-10-11,1021.0
shop_4,2021-10-11,1257.0
shop_5,2021-10-11,38.0
shop_6,2021-10-11,2043.0
shop_7,2021-10-11,326.0
shop_8,2021-10-11,1560.0
shop_9,2021-10-11,422.0
shop_10,2021-10-11,112.0
shop_11,2021-10-11,194.0
shop_12,2021-10-11,33.0
shop_13,2021-10-11,1887.0
shop_14,2021-10-11,333.0
shop_15,2021-10-11,352.0
shop_16,2021-10-11,1966.0
shop_17,2021-10-11,1167.0
shop_18,2021-10-11,1018.0
shop_19,2021-10-11,1191.0
shop_0,2021-10-10,479.0
shop_1,2021-10-10,1784.0
shop_2,2021-10-10,590.0
shop_3,2021-10-10,606.0
shop_4,2021-10-10,2266.0
shop_5,2021-10-10,248.0
shop_6,2021-10-10,339.0
shop_7,2021-10-10,192.0
shop_8,2021-10-10,1387.0
shop_9,2021-10-10,2361.0
shop_10,2021-10-10,176.0
shop_11,2021-10-10,630.0
shop_12,2021-10-10,218.0
shop_13,2021-10-10,2563.0
shop_14,2021-10-10,100.0
shop_15,2021-10-10,1217.0
shop_16,2021-10-10,1427.0
shop_17,2021-10-10,2525.0
shop_18,2021-10-10,227.0
shop_19,2021-10-10,958.0
shop_0,2021-10-09,926.0
shop_1,2021-10-09,2166.0
shop_2,2021-10-09,879.0
shop_3,2021-10-09,828.0
shop_4,2021-10-09,710.0
shop_5,2021-10-09,341.0
shop_6,2021-10-09,1213.0
shop_7,2021-10-09,434.0
shop_9,2021-10-09,546.0
shop_10,2021-10-09,272.0
shop_11,2021-10-09,297.0
shop_12,2021-10-09,158.0
shop_13,2021-10-09,2914.0
shop_14,2021-10-09,387.0
shop_15,2021-10-09,535.0
shop_16,2021-10-09,252.0
shop_17,2021-10-09,2526.0
shop_18,2021-10-09,773.0
shop_19,2021-10-09,1019.0
shop_0,2021-10-08,839.0
shop_1,2021-10-08,635.0
shop_2,2021-10-08,1327.0
shop_3,2021-10-08,876.0
shop_4,2021-10-08,1439.0
shop_5,2021-10-08,79.0
shop_6,2021-10-08,2444.0
shop_8,2021-10-08,293.0
shop_9,2021-10-08,1325.0
shop_10,2021-10-08,295.0
shop_11,2021-10-08,215.0
shop_12,2021-10-08,93.0
shop_13,2021-10-08,707.0
shop_14,2021-10-08,254.0
shop_15,2021-10-08,1042.0
shop_16,2021-10-08,1754.0
shop_17,2021-10-08,709.0
shop_18,2021-10-08,347.0
shop_19,2021-10-08,1435.0
shop_0,2021-10-07,409.0
shop_2,2021-10-07,149.0
shop_3,2021-10-07,626.0
shop_4,2021-10-07,1324.0
shop_5,2021-10-07,86.0
shop_6,2021-10-07,2219.0
shop_7,2021-10-07,271.0
shop_8,2021-10-07,144.0
shop_9,2021-10-07,2055.0
shop_10,2021-10-07,255.0
shop_11,2021-10-07,121.0
shop_12,2021-10-07,216.0
shop_13,2021-10-07,529.0
shop_14,2021-10-07,5.0
shop_15,2021-10-07,213.0
shop_16,2021-10-07,1092.0
shop_17,2021-10-07,2073.0
shop_18,2021-10-07,498.0
shop_19,2021-10-07,2078.0
shop_0,2021-10-06,692.0
shop_1,2021-10-06,1171.0
shop_2,2021-10-06,151.0
shop_3,2021-10-06,108.0
shop_4,2021-10-06,618.0
shop_5,2021-10-06,86.0
shop_6,2021-10-06,1679.0
shop_8,2021-10-06,1225.0
shop_9,2021-10-06,1483.0
shop_10,2021-10-06,322.0
shop_11,2021-10-06,658.0
shop_12,2021-10-06,407.0
shop_13,2021-10-06,3049.0
shop_14,2021-10-06,79.0
shop_15,2021-10-06,668.0
shop_16,2021-10-06,1672.0
shop_17,2021-10-06,1737.0
shop_18,2021-10-06,401.0
shop_19,2021-10-06,2344.0
shop_0,2021-10-05,235.0
shop_1,2021-10-05,143.0
shop_2,2021-10-05,801.0
shop_3,2021-10-05,1004.0
shop_4,2021-10-05,326.0
shop_5,2021-10-05,337.0
shop_6,2021-10-05,322.0
shop_7,2021-10-05,269.0
shop_8,2021-10-05,587.0
shop_9,2021-10-05,958.0
shop_10,2021-10-05,408.0
shop_11,2021-10-05,360.0
shop_12,2021-10-05,16.0
shop_13,2021-10-05,2730.0
shop_14,2021-10-05,107.0
shop_15,2021-10-05,541.0
shop_16,2021-10-05,651.0
shop_17,2021-10-05,430.0
shop_18,2021-10-05,931.0
shop_19,2021-10-05,1534.0
shop_0,2021-10-04,633.0
shop_1,2021-10-04,629.0
shop_2,2021-10-04,1157.0
shop_3,2021-10-04,364.0
shop_4,2021-10-04,853.0
shop_5,2021-10-04,98.0
shop_6,2021-10-04,2831.0
shop_7,2021-10-04,371.0
shop_8,2021-10-04,13.0
shop_9,2021-10-04,1506.0
shop_10,2021-10-04,334.0
shop_11,2021-10-04,1251.0
shop_12,2021-10-04,215.0
shop_13,2021-10-04,1030.0
shop_14,2021-10-04,367.0
shop_15,2021-10-04,552.0
shop_16,2021-10-04,1745.0
shop_17,2021-10-04,23.0
shop_18,2021-10-04,45.0
shop_19,2021-10-04,2077.0
shop_0,2021-10-03,207.0
shop_1,2021-10-03,1519.0
shop_2,2021-10-03,1215.0
shop_3,2021-10-03,424.0
shop_5,2021-10-03,126.0
shop_6,2021-10-03,2412.0
shop_7,2021-10-03,364.0
shop_8,2021-10-03,687.0
shop_9,2021-10-03,2286.0
shop_10,2021-10-03,3.0
shop_11,2021-10-03,1182.0
shop_12,2021-10-03,311.0
shop_13,2021-10-03,348.0
shop_14,2021-10-03,489.0
shop_15,2021-10-03,126.0
shop_16,2021-10-03,644.0
shop_17,2021-10-03,2015.0
shop_18,2021-10-03,776.0
shop_19,2021-10-03,1316.0
shop_0,2021-10-02,71.0
shop_1,2021-10-02,1842.0
shop_2,2021-10-02,1045.0
shop_3,2021-10-02,268.0
shop_4,2021-10-02,414.0
shop_5,2021-10-02,133.0
shop_6,2021-10-02,2857.0
shop_7,2021-10-02,367.0
shop_8,2021-10-02,656.0
shop_9,2021-10-02,751.0
shop_10,2021-10-02,135.0
shop_11,2021-10-02,1003.0
shop_12,2021-10-02,363.0
shop_13,2021-10-02,1545.0
shop_15,2021-10-02,1158.0
shop_16,2021-10-02,1063.0
shop_17,2021-10-02,397.0
shop_18,2021-10-02,398.0
shop_19,2021-10-02,659.0
shop_0,2021-10-01,151.0
shop_1,2021-10-01,2983.0
shop_2,2021-10-01,413.0
shop_3,2021-10-01,233.0
shop_4,2021-10-01,2390.0
shop_5,2021-10-01,83.0
shop_6,2021-10-01,1473.0
shop_7,2021-10-01,266.0
shop_8,2021-10-01,1664.0
shop_9,2021-10-01,1826.0
shop_10,2021-10-01,10.0
shop_11,2021-10-01,1357.0
shop_12,2021-10-01,404.0
shop_13,2021-10-01,2641.0
shop_14,2021-10-01,178.0
shop_15,2021-10-01,1830.0
shop_16,2021-10-01,1952.0
shop_17,2021-10-01,811.0
shop_18,2021-10-01,1103.0
shop_19,2021-10-01,102.0
shop_0,2021-09-30,251.0
shop_1,2021-09-30,2452.0
shop_2,2021-09-30,486.0
shop_3,2021-09-30,1008.0
shop_4,2021-09-30,1148.0
shop_5,2021-09-30,8.0
shop_6,2021-09-30,2445.0
shop_7,2021-09-30,475.0
shop_8,2021-09-30,1423.0
shop_9,2021-09-30,166.0
shop_10,2021-09-30,50.0
shop_11,2021-09-30,313.0
shop_12,2021-09-30,144.0
shop_13,2021-09-30,667.0
shop_14,2021-09-30,242.0
shop_15,2021-09-30,1552.0
shop_16,2021-09-30,2055.0
shop_17,2021-09-30,1229.0
shop_18,2021-09-30,993.0
shop_19,2021-09-30,505.0
shop_0,2021-09-29,238.0
shop_1,2021-09-29,1752.0
shop_2,2021-09-29,1257.0
shop_3,2021-09-29,517.0
shop_4,2021-09-29,809.0
shop_5,2021-09-29,271.0
shop_6,2021-09-29,2778.0
shop_7,2021-09-29,19.0
shop_8,2021-09-29,1690.0
shop_9,2021-09-29,1745.0
shop_10,2021-09-29,208.0
shop_11,2021-09-29,820.0
shop_12,2021-09-29,415.0
shop_13,2021-09-29,2337.0
shop_14,2021-09-29,367.0
shop_15,2021-09-29,53.0
shop_16,2021-09-29,963.0
shop_17,2021-09-29,466.0
shop_18,2021-09-29,960.0
shop_19,2021-09-29,1506.0
shop_0,2021-09-28,387.0
shop_1,2021-09-28,2803.0
shop_2,2021-09-28,1449.0
shop_3,2021-09-28,438.0
shop_4,2021-09-28,2247.0
shop_5,2021-09-28,376.0
shop_6,2021-09-28,2346.0
shop_7,2021-09-28,508.0
shop_8,2021-09-28,1950.0
shop_9,2021-09-28,1208.0
shop_10,2021-09-28,259.0
shop_11,2021-09-28,960.0
shop_12,2021-09-28,35.0
shop_13,2021-09-28,2975.0
shop_14,2021-09-28,305.0
shop_15,2021-09-28,1912.0
shop_16,2021-09-28,1451.0
shop_17,2021-09-28,1049.0
shop_18,2021-09-28,703.0
shop_19,2021-09-28,2157.0
